model,turn,index_mean,index_sem,final_score_mean,final_score_sem,final_non_zero_score_mean,final_non_zero_score_sem,bombout_score_mean,bombout_score_sem,action_is_hint_mean,action_is_hint_sem,action_is_hint_colour_mean,action_is_hint_colour_sem,action_is_hint_rank_mean,action_is_hint_rank_sem,action_is_play_mean,action_is_play_sem,action_is_discard_mean,action_is_discard_sem,action_trigger_bomb_mean,action_trigger_bomb_sem,played_card_knowledge_mean,played_card_knowledge_sem,known_unplayable_play_mean,known_unplayable_play_sem,terminal_mean,terminal_sem,terminal_bombout_mean,terminal_bombout_sem,player_caused_bombout_mean,player_caused_bombout_sem,partner_caused_bombout_mean,partner_caused_bombout_sem,partner_trigger_bomb_mean_sem,partner_trigger_bomb
br_sad_six_2_3_5_6_12_13,25,278264.8705472085,967.5625203289785,0.4941860465116279,0.0956716487682443,6.2936046511627906,0.08720746602356272,5.799418604651163,0.12313975768635209,0.17191930384903692,0.002154055155961435,0.0458560114721507,0.0011941620492778046,0.1260632923768862,0.001894926985099985,0.12928983476192027,0.0019154779843810782,0.19075709676368022,0.0022430449094936193,0.012645438842355703,0.0006379133461189188,0.5324711168378794,0.004066650563413508,0.02621628434585329,0.0025371168422330024,0.011211420004562787,0.0006010909639814255,0.9215116279069767,0.014521317148172702,0.19469026548672566,0.021537497644052245,0.8053097345132744,0.021537497644052245,0.025779747743049898,0.0009047447583043742
br_sad_six_2_3_5_6_12_13,26,278710.45017963677,973.9780912128845,0.5552325581395349,0.10280123680872685,6.630813953488372,0.08646411915974062,6.075581395348837,0.12875438137177994,0.17073733478361186,0.002160313760550542,0.04420053396618214,0.0011800588770211487,0.1265368008174297,0.0019086981719814294,0.13731500708658823,0.0019760214287237866,0.19657866112923958,0.0022816361761352467,0.010086027884900622,0.0005736742226491791,0.5356652817514064,0.0037224206884309517,0.017042726836293806,0.002005530905588804,0.011338541151652988,0.0006078674926834457,0.9186046511627907,0.014764442553680377,0.2469879518072289,0.023704175283884486,0.7530120481927711,0.023704175283884486,0.025511717591219223,0.000905241981416798
br_sad_six_2_3_5_6_12_13,27,279205.1916652775,980.8894373794566,0.6068111455108359,0.11489902777758548,6.659442724458204,0.09827750881667298,6.052631578947368,0.13881329631678524,0.1657276212702117,0.0021470105941772295,0.0423737289548258,0.0011631324560850192,0.12335389231538589,0.0018987657520462883,0.13065510918486414,0.0019459965145854632,0.19593265544257377,0.0022918301630412653,0.010435072512085348,0.0005867494474713327,0.5450244533303488,0.004076729403736438,0.02117887216126563,0.002300227896428639,0.010768461410235039,0.0005959483360047921,0.9164086687306502,0.015424009335892157,0.19003115264797507,0.02193166330269272,0.8099688473520249,0.021931663302692715,0.024670778463077178,0.0008956737602127858
br_sad_six_2_3_5_6_12_13,28,279806.56217983284,986.6533890663228,0.7789473684210526,0.1402050143946713,7.340350877192982,0.10259699015244303,6.56140350877193,0.16389499547074926,0.17224993259638716,0.0021921135720750096,0.0453289296306282,0.001207670676599318,0.12692100296575898,0.001932535258956864,0.133425451604206,0.001974041205193676,0.19870585063359397,0.0023165155582081398,0.010717174440550014,0.0005977702440638086,0.5373985805163166,0.003920864973642928,0.017428643596867896,0.0020800604159051214,0.009605014828794823,0.0005662225279536267,0.8982456140350877,0.017939690721286365,0.22105263157894736,0.024623100173440812,0.7789473684210526,0.02462310017344081,0.024231598813696416,0.00089268516644883
br_sad_six_2_3_5_6_12_13,29,280204.1518358458,992.5429598765429,0.5754716981132075,0.11389613608086434,7.29874213836478,0.09420544128289504,6.723270440251572,0.14252283032789556,0.16599176506618574,0.0021704920716896147,0.04103855446285773,0.0011572477998421362,0.12495321060332801,0.0019289417386143997,0.13499166298022935,0.001993395085626912,0.1918875693333787,0.0022971485322425644,0.011535713070405282,0.0006229202897759082,0.5439105337884306,0.004038342603371335,0.022939248802621628,0.002377245450552322,0.010821111375778406,0.0006035359105555647,0.9213836477987422,0.01511635433405696,0.23734177215189872,0.02397158737111698,0.7626582278481012,0.023971587371116976,0.023445741314186544,0.0008826935161634493
br_sad_six_2_3_5_6_12_13,30,280646.3747978947,999.1228397494427,0.568904593639576,0.1251221171495484,7.565371024734982,0.10850256682458384,6.996466431095406,0.15603363766634074,0.16914926554061027,0.002198816496058378,0.04248512160721043,0.001182996943607663,0.12666414393339984,0.001950787283559905,0.13567718187760158,0.0020085554265317626,0.19949086655887716,0.0023438892023225134,0.010457876087928721,0.000596666030647007,0.5444743841287678,0.003990766736853191,0.015720081135902637,0.0019809490948800327,0.009735457016065225,0.0005758988491110007,0.9293286219081273,0.015260960996397824,0.20205479452054795,0.023538274346600524,0.797945205479452,0.02353827434660052,0.024115036636967215,0.0008997786841045725
br_sad_six_2_3_5_6_12_13,31,281073.82557493227,1005.0742878308928,0.4525316455696203,0.10879950124704076,7.7784810126582276,0.10341242529554219,7.325949367088608,0.14108805410576386,0.16369068297088862,0.0021807823874505153,0.041478496491349964,0.0011752474461458262,0.12221218647953866,0.001930496033869923,0.1336413534356979,0.0020055623717237436,0.195442228861252,0.0023372474977032646,0.01101229764468839,0.0006151078922709703,0.548803571382141,0.004175490391585453,0.02209513906940473,0.0023702384130972146,0.010977558535399152,0.0006141477101650934,0.9462025316455697,0.01271211155428248,0.2267080745341615,0.023369677312270954,0.7763975155279503,0.023255616908353323,0.023587855207392483,0.0008944945442168771
br_sad_six_2_3_5_6_12_13,32,281596.014857745,1012.2645989548993,0.8926174496644296,0.15332188778634487,8.023489932885907,0.09930699983797306,7.130872483221476,0.1709303446217808,0.16887952230417985,0.002220416168810156,0.042746750965929045,0.0011988887194573092,0.1261327713382508,0.0019676624112202877,0.14067439409905164,0.002060631322002594,0.19476642079381806,0.0023471015165509776,0.010642781875658588,0.0006081602597987076,0.5438193856618749,0.003945510007612764,0.01972534332084894,0.002197551888722371,0.010467158412363892,0.0006031750911908779,0.8926174496644296,0.01796475582677989,0.2727272727272727,0.026380954549454962,0.7272727272727273,0.026380954549454962,0.0220231822971549,0.0008697976115286482
br_sad_six_2_3_5_6_12_13,33,281994.05139855173,1018.9749725197662,0.7465277777777778,0.14865250539712493,8.32986111111111,0.10513707076666928,7.583333333333333,0.16854344013271258,0.1654479625159733,0.002213891285036783,0.03620616214681244,0.0011129667420542225,0.12924180036916086,0.0019987070952023015,0.13715746130910123,0.002049624771105711,0.19050830611955133,0.0023397099630645965,0.009974442709072839,0.0005920609139810326,0.5577724488658394,0.004237433226523636,0.021221532091097308,0.0023188262955137887,0.010222916370864688,0.0005993147540528584,0.9166666666666666,0.016314514271637798,0.19014084507042253,0.023326481721261047,0.8098591549295775,0.023326481721261047,0.022611103223058357,0.0008857138687701655
br_sad_six_2_3_5_6_12_13,34,282442.2197676087,1025.288165168759,0.6810035842293907,0.1439231452143035,8.412186379928315,0.11442911522796238,7.731182795698925,0.17394707164911122,0.16859130684263376,0.0022421007283814575,0.04070434657868312,0.0011833872415323932,0.12788696026395066,0.0019999989748087396,0.13997274422607947,0.00207782083488119,0.19516568641514848,0.002373478075130522,0.009969875197245731,0.0005949758201661655,0.5499237210213253,0.004074613239324241,0.016910069177555727,0.0020640759973163743,0.01000573805766748,0.0005960341643017114,0.921146953405018,0.016164091524480076,0.21323529411764705,0.024880971512294292,0.7867647058823529,0.02488097151229429,0.020585281882082914,0.0008503387548434284
br_sad_six_2_3_5_6_12_13,35,282904.14584314433,1031.4354015655606,0.6438356164383562,0.14181686785851033,8.73972602739726,0.10935931294931331,8.095890410958905,0.1663479653712974,0.16562216989675782,0.002237456516367978,0.0369860532512226,0.0011359239969793353,0.12863611664553523,0.0020150936229073116,0.1411338525629415,0.00209552251590911,0.18652418040210106,0.0023445196924529598,0.01137475095091469,0.0006382646441463161,0.5580752286237705,0.004214772510236822,0.025410677618069814,0.0025215362536711128,0.010577793877920667,0.0006157470888410293,0.9315068493150684,0.014807103221830192,0.2465753424657534,0.025266683641630122,0.7534246575342466,0.02526668364163012,0.02144539032783916,0.0008719137004297892
br_sad_six_2_3_5_6_12_13,36,283213.117306777,1038.1231434258095,0.6523297491039427,0.1462631135984521,9.057347670250897,0.11740351453727067,8.405017921146953,0.1784253405833243,0.16369494379965585,0.002238840950367597,0.03620986343499433,0.0011303890197656018,0.12748508036466152,0.0020180845619304777,0.1439607512905942,0.002124184027652704,0.1964266100391755,0.0024040095153089287,0.010397978984366419,0.0006138015807601137,0.5602975731814093,0.004081869846351258,0.019328585961342827,0.002195888466598538,0.010214915974078278,0.0006084306724609631,0.931899641577061,0.01510904007892287,0.24372759856630824,0.025749516742228484,0.7598566308243727,0.025619976708314028,0.018745652253505656,0.0008206619980729867
br_sad_six_2_3_5_6_12_13,37,283657.5800103573,1044.44048644155,1.0704225352112675,0.18486072500298972,9.454225352112676,0.11410311497840965,8.383802816901408,0.20559188300613201,0.16442257897462453,0.0022543791217649704,0.03565880002959237,0.001127850667400728,0.1287637789450322,0.0020371250819162102,0.14171043870681363,0.002121146742376469,0.18709772878597322,0.0023719542276109014,0.01091218465635866,0.0006318677020524027,0.5735129726128334,0.004261286786937319,0.02401461759331767,0.002473774493394304,0.0105052896352741,0.0006201027131640509,0.8908450704225352,0.01853657743274506,0.2696629213483146,0.02721018372759547,0.7340823970037453,0.027089758310327505,0.02075164607531257,0.0008670129390096892
br_sad_six_2_3_5_6_12_13,38,284173.3495327103,1050.7676792937532,1.1258992805755397,0.1984471285406058,9.503597122302159,0.1249105023542497,8.377697841726619,0.21053659868352104,0.1634766355140187,0.002261065314803861,0.036,0.0011390321747491742,0.1274766355140187,0.0020391541315940027,0.15416822429906543,0.0022079318176392846,0.18657943925233644,0.002381966719527647,0.010093457943925233,0.0006111718048260804,0.560771715979044,0.004026815543623442,0.01988360814742968,0.002174101205113833,0.010392523364485982,0.0006200664210719498,0.8920863309352518,0.018642398504458417,0.2661596958174905,0.027303685972946586,0.7338403041825095,0.027303685972946582,0.01988785046728972,0.0008536464409260232
br_sad_six_2_3_5_6_12_13,39,284844.36604714417,1057.4577593669303,0.759581881533101,0.16140673040908685,9.693379790940767,0.12933440188165282,8.933797909407666,0.19526765698038648,0.1629268661226957,0.002269827637257331,0.03392263523723179,0.0011126679296368292,0.1290042308854639,0.002060273258577142,0.14339679661529162,0.0021541423446226255,0.18680114838319734,0.002395537508081278,0.011786038077969175,0.0006633217512631664,0.5717310347526606,0.004299280633006699,0.029241306638566913,0.0027349421319270675,0.010841644001208824,0.0006364954586138706,0.926829268292683,0.015398752983833086,0.2982456140350877,0.027146911721220187,0.7017543859649122,0.02714691172122019,0.017981263221517076,0.0008167418553622754
br_sad_six_2_3_5_6_12_13,40,285360.8756540004,1063.75512279511,0.6808510638297872,0.15350644452907936,9.73404255319149,0.12674929747698965,9.053191489361701,0.19071484667687646,0.16349054802367768,0.0022854080612694145,0.034561772006874165,0.0011288656287616245,0.12892877601680353,0.0020710174929219854,0.1505442046973458,0.0022099600174429685,0.19068168798930685,0.0024277065009653625,0.009967538667175865,0.0006139043146037404,0.5712653656033228,0.004147007557640229,0.020040588533739218,0.0022323180061380008,0.010769524536948634,0.0006378653520815071,0.9326241134751773,0.014953828874454397,0.2147887323943662,0.024412136588787922,0.7852112676056338,0.024412136588787915,0.020126026350964294,0.0008678529291450214
br_sad_six_2_3_5_6_12_13,41,285862.37069065357,1070.5163034506766,0.7131782945736435,0.16940152896904143,10.30232558139535,0.13251900099607855,9.589147286821705,0.20514487783791358,0.1637648148863066,0.0022993647446967825,0.03266030961664672,0.0011044167964184696,0.1311045052696599,0.0020971327920107394,0.14782071574721076,0.0022052939560170013,0.18055823649770297,0.002390017328937329,0.011118403273752075,0.0006515184352133373,0.5817515112850772,0.004305985703160128,0.022199007573779055,0.0023812558063743233,0.009960236266069566,0.0006170132489486599,0.9341085271317829,0.015475572149424374,0.2653846153846154,0.02743582341703198,0.7346153846153847,0.02743582341703198,0.01918696676060688,0.0008523728856660096
br_sad_six_2_3_5_6_12_13,42,286310.43135114055,1076.443009125767,1.048,0.21289452863163286,10.56,0.13446905856308872,9.512,0.22984066420826135,0.1684538896471047,0.002337172705650797,0.03396373562097875,0.0011311274883639,0.13449015402612596,0.0021305335020322235,0.15780853967635017,0.00227655309234799,0.17933320335348021,0.002395636383732453,0.011113277441996491,0.0006546383855144948,0.5796454805463795,0.004180163088339564,0.02446256486286138,0.002428622564103141,0.009748488984207448,0.0006135479726584094,0.908,0.01831627537942964,0.27530364372469635,0.02847845766044737,0.7246963562753036,0.028478457660447366,0.01844414115812049,0.0008402216046944483
br_sad_six_2_3_5_6_12_13,43,286782.3586139004,1083.0131369294816,0.5300751879699248,0.1512354849826893,10.898496240601503,0.1349778857008168,10.368421052631579,0.19190212491654013,0.16755266784800157,0.0023436270334864845,0.03256546564284308,0.0011138427482757303,0.1349872022051585,0.002144331902285304,0.15294349281354597,0.0022586874353123496,0.17160858436700138,0.0023660381430548956,0.01161645993305769,0.0006724098921589536,0.5823117314437912,0.004203026837958241,0.025231719876416064,0.002516752021700075,0.010474502854892695,0.0006388731651864724,0.9548872180451128,0.012749786362868403,0.25555555555555554,0.026593939101844065,0.7481481481481481,0.026466117538959888,0.01799566843866903,0.0008342095081628317
br_sad_six_2_3_5_6_12_13,44,287092.88865454256,1090.4167562306725,0.6022727272727273,0.15908730840492652,11.174242424242424,0.12344112935422617,10.571969696969697,0.19582844837382238,0.16709777547853077,0.002353441370117283,0.03159695968800987,0.0011034985287548841,0.13550081579052092,0.0021591076051677887,0.1629193362250786,0.002329651773153118,0.17541485932587847,0.0023992305361209575,0.010863942058975685,0.0006539473370418441,0.5866614524138574,0.0041366610025205365,0.023204689789936492,0.0023532539376804893,0.010505790122965498,0.0006431940632708056,0.946969696969697,0.013818223762476687,0.27413127413127414,0.02777144528390155,0.7258687258687259,0.02777144528390155,0.01679334633292212,0.0008106102015840653
br_sad_six_2_3_5_6_12_13,45,287627.2013673839,1097.6030731960072,1.0,0.20194489632259788,11.33210332103321,0.13091861713282904,10.33210332103321,0.22998269899178825,0.16460888799517395,0.0023517224614227113,0.03233460687713654,0.001121788281131918,0.1322742811180374,0.0021485399893735446,0.16042630203096722,0.0023274571823419907,0.16702191835913935,0.0023654731462669234,0.010295596219585763,0.0006401665883673175,0.6016161091164348,0.004251884854912218,0.021809977437954375,0.0023129255184482778,0.010898853810577116,0.0006584537382825052,0.915129151291513,0.01696049743199465,0.2751937984496124,0.027858883677993884,0.7248062015503876,0.02785888367799388,0.01721294992961995,0.0008248440895427349
br_sad_six_2_3_5_6_12_13,46,288079.10217939335,1104.224870728174,0.8661710037174721,0.20025999011974327,11.680297397769516,0.14455790138565114,10.814126394052044,0.22515557512361645,0.1683337399365699,0.0023859117324589877,0.03281288119053428,0.0011359826020262362,0.13552085874603562,0.0021826021414697435,0.1645523298365455,0.0023643180025203527,0.17252175327315605,0.0024093199094189425,0.011588192242010246,0.0006824503380430753,0.6040616372992794,0.004235565067419597,0.023474178403755867,0.0023802585124864275,0.010937627063511425,0.0006632353119946222,0.9330855018587361,0.015263475582736757,0.2851851851851852,0.02752859921034044,0.7148148148148148,0.027528599210340447,0.01858176791087257,0.000861122271450434
br_sad_six_2_3_5_6_12_13,47,288477.05072970194,1111.1903713579738,1.1641221374045803,0.22906136949616993,12.045801526717558,0.1504310430830246,10.881679389312977,0.25928777290433247,0.16649537512846865,0.002388567928716812,0.031120246659815005,0.0011133685726248813,0.13537512846865365,0.002193642267514748,0.16152106885919837,0.0023596259829442904,0.16415210688591983,0.0023750314194066233,0.011140801644398768,0.0006729889793925121,0.6139734325104161,0.004289332356721592,0.025197251208959024,0.0025006287264636006,0.010770811921891058,0.00066184331238923,0.9083969465648855,0.017855522132882214,0.3172690763052209,0.029553765215449113,0.6827309236947792,0.02955376521544911,0.01722507708119219,0.0008342382966713326
br_sad_six_2_3_5_6_12_13,48,289002.3313385696,1118.0313147649915,1.3443708609271523,0.233170067678026,12.5,0.13527722422616736,11.155629139072847,0.252153721154435,0.1692640152931887,0.002417396949916552,0.033329177575530895,0.0011571395629533371,0.13593483771765782,0.0022093919790622234,0.17150812450650377,0.0024300802434916134,0.16498358475668037,0.002392775830448458,0.012799734031500644,0.0007246649284954269,0.6064265261895943,0.004245300664903685,0.023746062515144172,0.0023703506181316585,0.012550388563354527,0.0007176624053111454,0.8973509933774835,0.017493443295854387,0.33217993079584773,0.027753654937753086,0.6678200692041523,0.027753654937753097,0.018700910110958733,0.0008733055258234778
br_sad_six_2_3_5_6_12_13,49,289499.3456504356,1126.580400667589,0.9446640316205533,0.21681991194274836,12.494071146245059,0.14750795552558046,11.549407114624506,0.2476640477897203,0.1644291065190859,0.00240468271642735,0.03169058541307184,0.0011364464857032944,0.13273852110601406,0.0022011533374976114,0.16468162114389126,0.002406164788611566,0.1627456756870502,0.0023947501568316923,0.010521442700223054,0.0006619384712488283,0.6224965909293644,0.004355297415693447,0.02095578839764886,0.002290096226930135,0.010647700012625732,0.000665855772528263,0.9288537549407114,0.016193823150423475,0.24481327800829875,0.027754859703537367,0.7551867219917012,0.027754859703537367,0.01653970792475064,0.0008274068550655945
br_sad_six_2_3_5_6_12_13,50,290048.8731070274,1133.4881249330006,1.2589641434262948,0.24866711874923964,12.952191235059761,0.16408268709499543,11.693227091633466,0.2878517349117867,0.17300493449038626,0.002467073569769282,0.032542113323124046,0.0011572849558856982,0.14046282116726222,0.0022662844718233143,0.1769610345414327,0.002489146276367827,0.1553939084566956,0.0023629008368159015,0.011315296920197379,0.000689863680413848,0.6287394580296957,0.004111325327452485,0.015865384615384615,0.001937573098863229,0.01067721626680279,0.0006703466162000059,0.9043824701195219,0.018598367440185063,0.34710743801652894,0.030665093925116644,0.6528925619834711,0.030665093925116647,0.015356474391696445,0.0008020227195501839
br_sad_six_2_3_5_6_12_13,51,290370.4160037838,1140.5210698481396,0.8911290322580645,0.2195271850865322,13.096774193548388,0.17414492958409805,12.205645161290322,0.2649633278709815,0.16562755299479726,0.0024376915983525694,0.030958421120522852,0.001135777074614614,0.1346691318742744,0.002238502681483683,0.17538805520918432,0.002493775233765667,0.15178225910478566,0.002352863175811509,0.012211377219761793,0.0007201895642959199,0.6410833031056002,0.004286632045156578,0.02157391517528806,0.002275123015892598,0.01066345616373565,0.0006735246737651408,0.9354838709677419,0.015631614146909417,0.26337448559670784,0.02831408593853274,0.7366255144032922,0.028314085938532744,0.01827406802253085,0.0008783047685426363
br_sad_six_2_3_5_6_12_13,52,290906.74744665134,1147.4003208103986,1.1726907630522088,0.24987282350111545,13.393574297188755,0.15267562922745628,12.220883534136545,0.2764933251313368,0.1762788474075362,0.0025121801286516095,0.03346516580468512,0.0011856754059992273,0.14281368160285104,0.002306657365146909,0.18271111304272242,0.00254759767643135,0.14568212438610978,0.0023258057793999177,0.012951453778956061,0.000745399474485505,0.6419704016182859,0.0041563215523452175,0.019029495718363463,0.002107472515205809,0.010821852318657916,0.0006821009021980107,0.9156626506024096,0.017646227881455884,0.3504273504273504,0.03125610824421881,0.6495726495726496,0.03125610824421881,0.015124516493546004,0.0008046221408637011
br_sad_six_2_3_5_6_12_13,53,291349.93822495604,1154.733698694811,0.9681818181818181,0.24435415134836652,13.554545454545455,0.19416271129856463,12.586363636363636,0.29879233508263275,0.1695957820738137,0.002487572280766985,0.03299648506151143,0.0011840533696328055,0.13659929701230228,0.0022764276038992597,0.18163444639718804,0.002555619479842675,0.1421792618629174,0.002314940379156809,0.013093145869947276,0.0007535004184937839,0.6499438921974573,0.004247126748288316,0.023463957426221576,0.0023545724972571093,0.009666080843585237,0.0006485440071911944,0.9318181818181818,0.017032477417920217,0.3333333333333333,0.03214952147802747,0.6666666666666666,0.03214952147802747,0.015817223198594025,0.0008270398078380748
br_sad_six_2_3_5_6_12_13,54,291791.45683229814,1161.0989243038618,1.1382113821138211,0.2529173013539737,13.995934959349594,0.17035065364107282,12.857723577235772,0.2907232339510759,0.18003549245785272,0.0025592297217832826,0.03717834960070985,0.0012602324419667562,0.14285714285714285,0.0023308281975723054,0.1873114463176575,0.0025988242366026273,0.13762200532386867,0.0022946975509962513,0.012156166814551908,0.0007299198095596723,0.6633003120566928,0.004213458882053243,0.020843202273803884,0.002198875635707275,0.010913930789707187,0.0006920545342919374,0.9227642276422764,0.01705577977636065,0.3177966101694915,0.030373695557965354,0.6822033898305084,0.030373695557965357,0.016770186335403725,0.0008553210131171888
br_sad_six_2_3_5_6_12_13,55,292098.7047636135,1169.3450488731205,1.0166666666666666,0.2489144259496408,14.341666666666667,0.19477051427527553,13.325,0.29890111386826185,0.17699829550551718,0.0025562342611165313,0.03812685027361622,0.0012825966679416978,0.13887144523190095,0.002316094177945222,0.1913070781376155,0.002634347618832343,0.12451780748183368,0.002211338020098044,0.012873418857091595,0.0007550037614250091,0.6663257867412299,0.00428219447774413,0.023446658851113716,0.0023172872353881737,0.010765228312550461,0.0006911575415394769,0.9333333333333333,0.01613517976455182,0.29535864978902954,0.02969633871342281,0.7046413502109705,0.02969633871342281,0.018031757423522025,0.0008912170602893119
br_sad_six_2_3_5_6_12_13,56,292532.7506121339,1176.9769214241007,1.7566371681415929,0.3341469434663166,14.623893805309734,0.19151268527814283,12.867256637168142,0.35487939422669607,0.1843203047066292,0.0026110342993597288,0.0438469211934343,0.0013787941340878066,0.14047338351319488,0.0023398760261177775,0.19769656298177202,0.002681853480914354,0.12297088963453341,0.002211435734710093,0.01151718509113993,0.0007184952413926515,0.6789357513710514,0.004171476971187306,0.019036697247706423,0.0020698017392116086,0.010247574136211118,0.000678172200285185,0.8893805309734514,0.020910688611737206,0.24423963133640553,0.029232990766796082,0.7557603686635944,0.02923299076679608,0.017366464133490522,0.0008796656915442389
br_sad_six_2_3_5_6_12_13,57,293104.79901960783,1184.350225610574,1.0241935483870968,0.26053156269407324,14.951612903225806,0.18931473909721377,13.92741935483871,0.2889020104240511,0.17931097672713944,0.002596544238504784,0.03907824812167858,0.0013116396329951976,0.14023272860546088,0.0023502719774040047,0.1966281839838739,0.0026901974439434585,0.11627267729521715,0.0021697063167573495,0.012369433754810335,0.0007481266860858873,0.6869607200604783,0.004276896500238637,0.022600186393289843,0.0022688870647887896,0.011361553967381345,0.0007173656730727253,0.9395161290322581,0.01516782930520981,0.27346938775510204,0.02853556033712848,0.726530612244898,0.028535560337128476,0.017408832691955287,0.0008852669064133851
br_sad_six_2_3_5_6_12_13,58,293652.0389712697,1192.330462217064,1.4327731092436975,0.3087911760180719,15.344537815126051,0.18323078005537294,13.911764705882353,0.3262322111149876,0.19309545875810935,0.00268708529565419,0.04573679332715477,0.0014221692633964683,0.14735866543095458,0.0024129891751736464,0.20588507877664505,0.0027525705380816723,0.10625579240037071,0.002097815402504318,0.01376274328081557,0.0007930992685066742,0.6954397236055924,0.004221273498305034,0.023407607472428538,0.0022685371950098157,0.01102873030583874,0.0007109498033981983,0.9159663865546218,0.018021548898798253,0.29515418502202645,0.030340121519728657,0.7048458149779736,0.030340121519728654,0.016682113067655237,0.0008718802545307271
br_sad_six_2_3_5_6_12_13,59,294049.143613532,1200.09483529866,1.9760765550239234,0.39243397590052176,15.454545454545455,0.2439844057927004,13.47846889952153,0.4020258642197696,0.19135976009746042,0.002692747309072461,0.04479430231468466,0.0014159648013211525,0.14656545778277574,0.0024209930340405757,0.19984068971980132,0.0027373025909712616,0.10106831599662637,0.0020633052149451286,0.014009933464530035,0.0008045386701172599,0.7077238889627272,0.004384158466999109,0.025087924970691677,0.002395005404827918,0.00979289663574173,0.000674079657475472,0.8851674641148325,0.02210617132196577,0.1989795918367347,0.028589644339024285,0.8010204081632653,0.02858964433902428,0.017992690469496767,0.0009099091487988197
br_sad_six_2_3_5_6_12_13,60,294613.53641224623,1207.2302666631006,1.9954128440366972,0.41335962299599743,15.788990825688073,0.24709420123861506,13.793577981651376,0.3792963278664128,0.2058865281786779,0.002781537670443426,0.04821842615814129,0.0014736856712173234,0.1576681020205366,0.0025069359740025957,0.20404107320304737,0.0027722591620712974,0.09487531349074907,0.002015860689754828,0.014952917238442246,0.0008348744269349053,0.7122786063113438,0.004403074229434846,0.025974025974025976,0.002422511754047518,0.01031562012019117,0.0006950654914259144,0.8990825688073395,0.0204481025985495,0.2621359223300971,0.03071669765614076,0.7378640776699029,0.03071669765614076,0.018123314247858797,0.0009176498193838145
br_sad_six_2_3_5_6_12_13,61,295136.64159694,1214.7740333104937,3.3305439330543933,0.5080984568601443,17.14225941422594,0.24250529458603476,13.811715481171548,0.4326705575148261,0.21071001673440115,0.0028199560166162633,0.05565383695912025,0.0015852385094421322,0.1550561797752809,0.002502879291431978,0.1917284245756634,0.0027220954717918763,0.09036576619650968,0.0019825165160611874,0.01324408319387999,0.0007904916154407508,0.7292409387145405,0.004613944006373585,0.02543640897755611,0.0024866517219348802,0.011427205355008367,0.0007349466107450494,0.8410041841004184,0.02370300715117043,0.29906542056074764,0.03137126573071734,0.7009345794392523,0.031371265730717336,0.01874252928520201,0.0009377499190313822
br_sad_six_2_3_5_6_12_13,62,295470.15027084545,1223.2954979624885,7.2473867595818815,0.6351335291033707,18.21254355400697,0.27572080793589393,10.965156794425088,0.47786270404618175,0.22093248210485586,0.002885323915441363,0.05402398916618301,0.0015722102643709029,0.16690849293867285,0.0025933600258415783,0.1935577481137551,0.0027476990154510867,0.09044302573031535,0.0019947098697375913,0.014267750048365254,0.0008247730656165442,0.7272308700471773,0.004724927658514568,0.02923538230884558,0.002663342886992191,0.01388082801315535,0.0008136724821387404,0.6794425087108014,0.027596010788247707,0.2347417840375587,0.02910926705717216,0.7652582159624414,0.02910926705717216,0.017846778874056876,0.0009207607221831485
br_sad_six_2_3_5_6_12_13,63,295841.8256903232,1233.1049898641454,13.648230088495575,0.5472632183147684,20.446902654867255,0.21591830255656028,6.798672566371682,0.39825694531026445,0.22163911913286577,0.002908883952088385,0.05576536367649223,0.0016070704682806076,0.16587375545637353,0.002605058132670279,0.1843641179067144,0.0027158079114851315,0.08602677914561774,0.0019637954738485745,0.013095296483397911,0.0007961739516103068,0.7449598447455628,0.004933505715327165,0.03272146847565842,0.00290210939673656,0.022168816518711068,0.0010311358430313295,0.413716814159292,0.02319086963090528,0.24880382775119617,0.02997599063670255,0.7511961722488039,0.029975990636702546,0.0190789151012801,0.000958090557911426
br_sad_six_2_3_5_6_12_13,64,296179.3240206651,1247.858065712438,18.935873605947954,0.2806434813417488,21.993494423791823,0.10778046547384945,3.057620817843866,0.2014309222819694,0.2159301800672117,0.002914170984388476,0.05276621357275418,0.0015833887069347957,0.16316396649445755,0.0026170577177675436,0.19882630285399006,0.0028267099484373063,0.09053518583538145,0.002032275759165782,0.01404423935396499,0.0008334102032978422,0.7484972283571176,0.004858503492203614,0.035317860746720484,0.002932089870997525,0.053970005517379745,0.0016003304613000668,0.18587360594795538,0.011864530236385338,0.27230046948356806,0.030572595618338274,0.7276995305164319,0.030572595618338277,0.019661935095550986,0.0009832909670057022
br_sad_six_2_3_5_6_12_13,65,296587.3869360055,1284.9785656388035,21.348515656771045,0.12443444836798492,22.586823912159414,0.050329244835848136,1.2383082553883693,0.09251652256981788,0.18806001802661576,0.002845373984130662,0.04660410370606012,0.0015348921852530056,0.14145591432055565,0.0025375874120972686,0.2042309527596628,0.0029355092875031305,0.09808599756110492,0.002165784430046294,0.015004506653941997,0.0008852320673383957,0.7592907008441283,0.005063634406823844,0.043094496365524405,0.003272341888557484,0.13037484756905784,0.0024518399035284907,0.0711671411142741,0.005185822003645782,0.23529411764705882,0.031102570153432627,0.7647058823529411,0.03110257015343263,0.022056094586713322,0.0010694252546612484
