model,turn,index_mean,index_sem,final_score_mean,final_score_sem,final_non_zero_score_mean,final_non_zero_score_sem,bombout_score_mean,bombout_score_sem,action_is_hint_mean,action_is_hint_sem,action_is_hint_colour_mean,action_is_hint_colour_sem,action_is_hint_rank_mean,action_is_hint_rank_sem,action_is_play_mean,action_is_play_sem,action_is_discard_mean,action_is_discard_sem,action_is_INVALID_mean,action_is_INVALID_sem,action_trigger_bomb_mean,action_trigger_bomb_sem,played_card_knowledge_mean,played_card_knowledge_sem,known_unplayable_play_mean,known_unplayable_play_sem,terminal_mean,terminal_sem,terminal_bombout_mean,terminal_bombout_sem,player_caused_bombout_mean,player_caused_bombout_sem,partner_caused_bombout_mean,partner_caused_bombout_sem,partner_trigger_bomb_mean,partner_trigger_bomb_sem
br_sad_six_2_3_5_6_12_13,78,252156.75,41426.69180084864,5.4,1.4352700094407322,5.4,1.4352700094407322,0.0,0.0,0.5,0.1889822365046136,0.25,0.1636634176769943,0.25,0.16366341767699427,0.125,0.125,0.375,0.18298126367784995,0.0,0.0,0.0,0.0,1.0,,0.0,,0.625,0.18298126367784995,0.0,0.0,,,,,0.0,0.0
br_sad_six_2_3_5_6_12_13,79,408548.0,,5.0,,5.0,,0.0,,1.0,,0.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,,,1.0,,0.0,,,,,,0.0,
br_sad_six_2_4_6_7_11_13,0,266266.04419521405,1289.5118373350729,,,,,,,1.0,0.0,0.14652157015157405,0.0026350581304823563,0.8534784298484259,0.0026350581304823576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,0.007939592471267558,0.0006613194684477508
br_sad_six_2_4_6_7_11_13,1,266642.6285243393,1329.9322860785705,,,,,,,0.4979104126199305,0.00383614562828489,0.008946965683677673,0.0007224623299991235,0.4889634469362529,0.0038352444795075363,0.4937900994761316,0.003835883249305259,0.008299487903937842,0.0006960569765491005,0.0,0.0,0.00011772323267996939,8.324044604523e-05,0.9997616074592965,0.00016856946967762443,0.00023840743831207532,0.0001685694671657439,0.0,0.0,,,,,,,0.00011772323267996939,8.324044604522994e-05
br_sad_six_2_4_6_7_11_13,2,266270.04419521405,1289.5118373350729,,,,,,,0.6829715174060297,0.0034673172540863567,0.2312475709288768,0.0031417743077082746,0.45172394647715286,0.003708338239182503,0.3093109766253956,0.0034441502310785964,0.00771750596857476,0.0006520776205486715,0.0,0.0,0.0,0.0,1.0000000149011612,0.0,0.0,0.0,0.0,0.0,,,,,,,5.552162567319971e-05,5.552162567319972e-05
br_sad_six_2_4_6_7_11_13,3,266646.6285243393,1329.9322860785705,,,,,,,0.33498145859085293,0.0036212302158123355,0.06774972040732238,0.0019281858373875725,0.2672317381835305,0.0033951285088910602,0.6249926422979575,0.0037143790448633616,0.040025899111189596,0.0015039353938634274,0.0,0.0,0.06839719818706222,0.001936704772237373,0.8251626899549771,0.0013785325926340374,0.001130156338293464,0.0003260789806827019,0.0,0.0,,,,,,,0.0010006474777797397,0.00024257834555528192
br_sad_six_2_4_6_7_11_13,4,266274.04419521405,1289.5118373350729,,,,,,,0.5845871967131198,0.0036720427797257973,0.20637388262728332,0.003015632997609298,0.3782133140858364,0.003613534948140809,0.3456221198156682,0.003543710322382642,0.06979068347121203,0.001898594470803597,0.0,0.0,0.02687246682582866,0.0012049854183981297,0.7746997508921297,0.0023955109258968323,0.0011244979919678715,0.00042481537957257394,0.0,0.0,,,,,,,0.003053689412025984,0.00041114163675646533
br_sad_six_2_4_6_7_11_13,5,266650.6285243393,1329.9322860785705,,,,,,,0.5505915592442169,0.0038164911617463142,0.1611042439225381,0.002820566627114462,0.38948731532167874,0.0037413029713651096,0.32938960503855436,0.0036059438439982688,0.1200188357172288,0.0024933903063068556,0.0,0.0,0.03031373241509212,0.0013154192795394642,0.6416806716364066,0.0025492333058610697,0.005897069335239456,0.0010236081819655135,0.0,0.0,,,,,,,0.002472187886279357,0.0003810062653974243
br_sad_six_2_4_6_7_11_13,6,266402.73065807024,1290.3789738080625,,,,,,,0.4870497999110716,0.0037264614653786292,0.17630057803468208,0.0028410808769068264,0.3107492218763895,0.003450372674106064,0.35571365051133835,0.0035691276353997533,0.15723654957759003,0.0027139506546722623,0.0,0.0,0.02879057358826145,0.0012466770118302203,0.6434941622556652,0.0020885648748955677,0.00234375,0.0006044912951274852,0.0,0.0,,,0.0,0.0,1.0,0.0,0.003334815473543797,0.00042981631463530367
br_sad_six_2_4_6_7_11_13,7,266658.70736445516,1330.0820253805985,0.0,0.0,1.75,0.25,1.75,0.25,0.5416494966739271,0.0038230719226033196,0.172072761523518,0.002896053562558273,0.3695767351504091,0.003703589705867303,0.2732677930181904,0.003419289467673678,0.1850827103078825,0.0029798481364956683,0.0,0.0,0.026667451580620474,0.0012361632292804804,0.5756178988791434,0.00280539408829037,0.010124946143903489,0.0014695378164530056,0.00023547418614234414,0.000117726695482679,1.0,0.0,0.8,0.19999999999999998,0.2,0.2,0.00370871843174192,0.00046640106817589746
br_sad_six_2_4_6_7_11_13,8,266770.8738557714,1293.903761578612,0.0,0.0,2.0,0.0,2.0,0.0,0.43837910247823175,0.003707132808291236,0.15795936592989507,0.0027247760256381287,0.2804197365483367,0.0033561047213253375,0.3293145791471311,0.0035112075818912085,0.2323063183746372,0.0031551214988935583,0.0,0.0,0.027573118999776734,0.0012233846277605151,0.579029414527497,0.002286235240701848,0.0047457627118644066,0.0008948100009560677,0.0003907122125474436,0.00014765060410953509,1.0,0.0,0.4666666666666667,0.1333333333333333,0.5333333333333333,0.1333333333333333,0.0037396740343826748,0.00045603154606004026
br_sad_six_2_4_6_7_11_13,9,266799.1565468815,1332.4120562977919,0.0,0.0,2.5714285714285716,0.20203050891044214,2.5714285714285716,0.20203050891044214,0.49613500914616154,0.003840815342517834,0.1623296158612144,0.0028327083324703154,0.3338053932849472,0.0036225436718202017,0.254617336401723,0.0033465708822225868,0.2492476544521154,0.003322999591276013,0.0,0.0,0.027674514663362248,0.0012601209737539518,0.5697073442647762,0.0033644259986032894,0.019235225955967557,0.0020911780190305197,0.0004130524576621231,0.00015609151380750392,1.0,0.0,0.7,0.15275252316519466,0.3,0.15275252316519466,0.003186404673393521,0.0004329361397351859
br_sad_six_2_4_6_7_11_13,10,267444.0113854131,1302.3089697296766,0.0,0.0,2.8333333333333335,0.11236664374387369,2.8333333333333335,0.11236664374387369,0.4190057490700034,0.0037043060460202263,0.14051403449442001,0.002609096838839508,0.27849171457558336,0.0033654082333333,0.29365347762371774,0.0034193017763902798,0.2873407733062789,0.003397430147995445,0.0,0.0,0.028125352271446285,0.001241266584290504,0.5538755153725907,0.0029455684281007393,0.00690978886756238,0.0011477559703998155,0.0006763611768684477,0.00019518811410734402,1.0,0.0,0.5,0.1042572070285374,0.5,0.1042572070285374,0.002987261864502311,0.00040973017850657695
br_sad_six_2_4_6_7_11_13,11,267178.4141755635,1337.223964341851,0.0,0.0,3.727272727272727,0.14083575804390608,3.727272727272727,0.14083575804390608,0.44537366548042706,0.0038277767927475514,0.14762752075919336,0.0027320111493987958,0.2977461447212337,0.0035217152190940406,0.2511862396204033,0.0033401727230289984,0.3034400948991696,0.0035407870937376193,0.0,0.0,0.03262158956109134,0.0013681535751544297,0.553840876729563,0.0037665288981448644,0.017473435655253836,0.002013658762343056,0.0006524317912218269,0.00019665723654658517,1.0,0.0,0.6875,0.11967838846954226,0.3125,0.11967838846954226,0.003143534994068802,0.00043113130553285874
br_sad_six_2_4_6_7_11_13,12,268386.8024874487,1313.1050316875705,0.0,0.0,3.25,0.22797737653224784,3.25,0.22797737653224784,0.4022136010953902,0.0037038005996886717,0.13749429484253767,0.0026011747758327617,0.26471930625285256,0.003332464994397736,0.2658032861706983,0.0033368186007927863,0.33198311273391146,0.0035571151453563897,0.0,0.0,0.026985394796896395,0.0012239685940959183,0.5486474154906055,0.0034547103730778257,0.011805108392358874,0.001582546754773495,0.0011410314924691922,0.0002550040681561682,1.0,0.0,0.5714285714285714,0.08486978939800065,0.42857142857142855,0.08486978939800065,0.0032519397535371976,0.00043004128590316685
br_sad_six_2_4_6_7_11_13,13,268002.855202537,1344.7582668794892,0.0,0.0,3.7333333333333334,0.2062515031210258,3.7333333333333334,0.2062515031210258,0.42242565667444504,0.003820893009211536,0.14401962544127325,0.002715992265397788,0.27840603123317176,0.0034671413976657783,0.25136121582002036,0.0033556069248321828,0.3262131275055346,0.0036265842921194853,0.0,0.0,0.030874169807933945,0.0013380536136007712,0.5509561382626933,0.003874487118552322,0.01713877648179005,0.0020026790879134936,0.0008975049362771495,0.00023163769316145638,1.0,0.0,0.6,0.1,0.4,0.1,0.0028121821336684017,0.00040963399503950236
br_sad_six_2_4_6_7_11_13,14,269679.5702028985,1326.4546362393037,0.0,0.0,4.0,0.1356127007241621,4.0,0.1356127007241621,0.3874202898550725,0.003709287737239449,0.12202898550724638,0.0024922386590635,0.2653913043478261,0.0033619357996500275,0.26005797101449274,0.0033400423377437692,0.3525217391304348,0.00363767241421343,0.0,0.0,0.02684057971014493,0.0012305690280587482,0.5428982247593072,0.003535514183503122,0.011814534106107891,0.0016134158070144444,0.0017391304347826088,0.00031725329429348333,1.0,0.0,0.7142857142857143,0.07055211404639924,0.2857142857142857,0.07055211404639926,0.002782608695652174,0.00040108741001198005
br_sad_six_2_4_6_7_11_13,15,269160.8358190857,1356.664128014554,0.0,0.0,4.2368421052631575,0.1825776030035301,4.2368421052631575,0.1825776030035301,0.40681459924821145,0.003825107653281209,0.13132048017460896,0.0026299421336035433,0.2754941190736025,0.0034787826408716944,0.2514853886261671,0.0033783659438009726,0.34170001212562146,0.003693044928337526,0.0,0.0,0.032436037346914026,0.001379443473162016,0.5446059652303301,0.003871067476061667,0.01518804243008679,0.0018991555620489625,0.0023038680732387533,0.0003733173015329359,1.0,0.0,0.7916666666666666,0.05923816975988693,0.20833333333333334,0.05923816975988693,0.00224323996604826,0.00036838367566820375
br_sad_six_2_4_6_7_11_13,16,271288.3341001593,1341.487841457763,0.0,0.0,4.4,0.16329931618554522,4.4,0.16329931618554522,0.38447472423759804,0.0037363398412607546,0.1257004659942193,0.0025461740960342123,0.25877425824337874,0.003363762394485232,0.2482156550463045,0.0033178041925338514,0.36730962071609746,0.0037025530970370766,0.0,0.0,0.025246269096915,0.0012048572206811619,0.5441001672470347,0.003750693792627882,0.010693916349809885,0.001585796573717587,0.002359464401580841,0.00037263469312257214,1.0,0.0,0.7017543859649122,0.061134390564664,0.2982456140350877,0.06113439056466399,0.0029493305019760514,0.00041649506899177704
br_sad_six_2_4_6_7_11_13,17,270400.3869932745,1372.582517444128,0.0,0.0,4.589743589743589,0.18988578397393624,4.589743589743589,0.18988578397393624,0.3852039242302709,0.0038227243021444163,0.12155241562287901,0.002566857776988493,0.2636515086073919,0.003461137985979936,0.23711976306534213,0.0033409820399932315,0.377676312704387,0.0038082909637485785,0.0,0.0,0.033072129326834086,0.0014047214067459647,0.5313127057036982,0.003970545892383616,0.015092375748113453,0.001966970624166247,0.002406367618930092,0.0003848751794124885,1.0,0.0,0.6964285714285714,0.06199938655510753,0.30357142857142855,0.06199938655510752,0.002838279755661134,0.00041790010625561034
br_sad_six_2_4_6_7_11_13,18,272948.70256101235,1360.0648370993458,0.0,0.0,5.1875,0.15084911782707366,5.1875,0.15084911782707366,0.37179873455860196,0.003751697502899411,0.11310635733654716,0.0024586897798801566,0.25869237722205485,0.003399503604247021,0.24206086170533292,0.0033250938788415953,0.38614040373606506,0.003779476114145653,0.0,0.0,0.02820126544139801,0.0012851295799164368,0.5361137986442833,0.0038461374742711635,0.014189693801344288,0.0018663209750374222,0.003856583308225369,0.0004811569356357482,1.0,0.0,0.735632183908046,0.04755382188278446,0.26436781609195403,0.04755382188278445,0.002952696595360048,0.0004212032857386871
br_sad_six_2_4_6_7_11_13,19,272442.1511158744,1389.8982154986354,0.0,0.0,5.119047619047619,0.1872919083832902,5.119047619047619,0.1872919083832902,0.37050813264405497,0.0038346757924471514,0.11719833564493759,0.002554035980533862,0.2533097969991174,0.0034532731941331364,0.25059891564745934,0.003440974623084284,0.3788929517084857,0.0038519106937097564,0.0,0.0,0.029441432354053713,0.0013422241815062208,0.5352866530708922,0.003961966163562349,0.015849056603773583,0.0019811558145400006,0.00264783759929391,0.000408041801850439,1.0,0.0,0.6885245901639344,0.05978551648790318,0.3114754098360656,0.05978551648790318,0.002584793846929769,0.00040316763913162
br_sad_six_2_4_6_7_11_13,20,275242.0715387939,1380.4652599932683,0.0,0.0,5.396551724137931,0.18882842404685277,5.396551724137931,0.18882842404685277,0.3627553854700327,0.003777482960575657,0.10456144682427011,0.0024040648532557512,0.2581939386457626,0.003438434081326353,0.24202209740139496,0.0033651023297304127,0.3952225171285723,0.0038411488691224827,0.0,0.0,0.026973643602246775,0.0012728423077163601,0.534051163309225,0.003859460505434681,0.013516959959194084,0.001844341301077737,0.003580025924325659,0.00046925271158255614,1.0,0.0,0.8055555555555556,0.04696954399337485,0.19444444444444445,0.04696954399337485,0.002160360471575829,0.00036478416705142233
br_sad_six_2_4_6_7_11_13,21,274706.12064291246,1409.482529126161,0.0,0.0,5.833333333333333,0.2114874235507886,5.833333333333333,0.2114874235507886,0.3701265169119546,0.0038793774401977843,0.1080557707203718,0.0024943253799478795,0.26207074619158277,0.003533270678868754,0.2555512522592306,0.003504424287854994,0.3743222308288149,0.0038882881829436435,0.0,0.0,0.028918151303898788,0.001346397988348573,0.5352012931667296,0.003915253191469228,0.013134629957059864,0.00180967247454381,0.0038729666924864447,0.0004990447799880983,1.0,0.0,0.8695652173913043,0.040840714635988005,0.13043478260869565,0.04084071463598801,0.0010973405628711592,0.0002660066992409624
br_sad_six_2_4_6_7_11_13,22,277448.1454062263,1401.6120901422764,0.0,0.0,5.8108108108108105,0.14096992476199688,5.8108108108108105,0.14096992476199688,0.35446722348772464,0.0038051994103751883,0.09788661098456088,0.00236386374903256,0.2565806125031638,0.0034742341919215434,0.2482282966337636,0.0034363616286792503,0.39730447987851175,0.0038926104359752215,0.0,0.0,0.026259174892432294,0.0012720156573677872,0.5381289121848936,0.003807881506631789,0.010960999235279123,0.0016625625278041678,0.004682358896481904,0.0005430545166365793,1.0,0.0,0.7956989247311828,0.04203545939892299,0.20430107526881722,0.04203545939892299,0.001961528726904581,0.0003519664011326923
br_sad_six_2_4_6_7_11_13,23,277056.6204360215,1433.0513431845682,0.0,0.0,6.257142857142857,0.16492135560459503,6.257142857142857,0.16492135560459503,0.3658471936916043,0.003921048403232132,0.10237890133191968,0.0024677839681218733,0.26346829235968455,0.0035860412621414512,0.25048041879265787,0.003527229857851648,0.38367238751573784,0.003958598584733051,0.0,0.0,0.028295010271022464,0.0013498251774191985,0.5298291865406095,0.004075169239394337,0.015873015873015872,0.0020331379616054376,0.004638526273938109,0.000553140940864244,1.0,0.0,0.8536585365853658,0.039272023702410404,0.14634146341463414,0.039272023702410404,0.0012590285600689152,0.0002886686387175599
br_sad_six_2_4_6_7_11_13,24,279619.2239735357,1422.6028865964051,0.0,0.0,6.37037037037037,0.15658828264155336,6.37037037037037,0.15658828264155336,0.34630602581565806,0.0038320521808389353,0.09061425698903808,0.0023119928498905773,0.25569176882662,0.0035135726175761824,0.24836219757410652,0.0034798554426596125,0.40533177661023545,0.0039541836990728664,0.0,0.0,0.024907569566063437,0.0012551704829958218,0.524829704883139,0.003925363687632472,0.01540872290415252,0.0019907895391499835,0.005253940455341506,0.0005822544764666169,1.0,0.0,0.8804347826086957,0.03401185575155456,0.11956521739130435,0.034011855751554555,0.0016215865602905884,0.00032406476122522163
br_sad_six_2_4_6_7_11_13,25,279512.56324891065,1456.1126685011327,0.0,0.0,6.381578947368421,0.18061017948731836,6.381578947368421,0.18061017948731836,0.34933278867102396,0.003933983998023876,0.0940223311546841,0.0024082840337880775,0.25531045751633985,0.0035979521402698567,0.26205065359477125,0.0036286021402967905,0.3886165577342048,0.00402208217368178,0.0,0.0,0.025871459694989107,0.0013099419572577217,0.531939039084258,0.004025473694213289,0.017407118732138217,0.0021083015149542268,0.0051742919389978215,0.0005920145991627501,1.0,0.0,0.8444444444444444,0.03841787164459598,0.15555555555555556,0.03841787164459599,0.0017020697167755992,0.00034013569473426007
br_sad_six_2_4_6_7_11_13,26,282020.9755512624,1444.932137856762,0.0,0.0,6.5049504950495045,0.1761096431520323,6.5049504950495045,0.1761096431520323,0.3437479181933249,0.0038767253959419985,0.08780227832922523,0.0023099737150565148,0.2559456398640997,0.003561933890162087,0.2658716940909999,0.003606049550764706,0.3903803877156752,0.003981833669796666,0.0,0.0,0.025514622610085937,0.0012870395470534674,0.5333623850050276,0.003816905514045472,0.013029315960912053,0.0017952564122123765,0.006728399173939112,0.000667266831597361,1.0,0.0,0.926605504587156,0.02509385040793307,0.07339449541284404,0.02509385040793307,0.0011991206448604356,0.00028247534775252276
br_sad_six_2_4_6_7_11_13,27,281790.27708055807,1482.641948960895,0.0,0.0,7.011904761904762,0.18668688493313548,7.011904761904762,0.18668688493313548,0.33814765477108605,0.003961352866068865,0.08525555633457196,0.00233841194281366,0.25289209843651406,0.0036397292499723267,0.265792610250298,0.003699053483736825,0.396059734978616,0.004095313215306019,0.0,0.0,0.026291803968309612,0.0013397827736427372,0.5436216637888195,0.004152344586362239,0.01556317594302295,0.0020105896099997405,0.0058893640889013535,0.0006407097693349338,1.0,0.0,0.9032258064516129,0.030823647932448673,0.10752688172043011,0.032297000033640014,0.0009815606814835588,0.0002622135394458009
br_sad_six_2_4_6_7_11_13,28,284231.8027359781,1467.1455360642867,0.0,0.0,7.275862068965517,0.19461451020974524,7.275862068965517,0.19461451020974524,0.33194254445964433,0.003894749532390519,0.08604651162790698,0.002319369002017587,0.24589603283173733,0.0035614966547607855,0.26969904240766074,0.003670555576862747,0.39835841313269493,0.004048993576866341,0.0,0.0,0.02503419972640219,0.0012921195998948317,0.5402281991135959,0.003947412630886619,0.014709611970580776,0.001917451648283406,0.005950752393980848,0.0006361082928009051,1.0,0.0,0.925531914893617,0.02722320906695092,0.07446808510638298,0.027223209066950926,0.0008891928864569083,0.0002465164954884122
br_sad_six_2_4_6_7_11_13,29,284215.0318819719,1505.0092307991438,0.0,0.0,7.465116279069767,0.22173157285737866,7.465116279069767,0.22173157285737866,0.34314501619287513,0.004027726294429717,0.08146815401223462,0.002320744872898305,0.2616768621806405,0.0037289988875461567,0.27052896725440806,0.0037687494439900817,0.3863260165527168,0.004130781151453718,0.0,0.0,0.025836631881971932,0.0013459229506018956,0.5409101271136196,0.00419110462193035,0.017025804735301943,0.002110311155763475,0.006189276718243973,0.0006653622269438594,1.0,0.0,0.9347826086956522,0.025883102208852087,0.06521739130434782,0.025883102208852083,0.0009355883411299029,0.00025937343749257095
br_sad_six_2_4_6_7_11_13,30,286743.7373375483,1489.8939784642419,0.0,0.0,7.880952380952381,0.2090911142620081,7.880952380952381,0.2090911142620081,0.33192834562697576,0.003947028049034103,0.07889005971197752,0.0022594534390812907,0.2530382859149982,0.0036440036973360923,0.2679311556023885,0.00371213780496328,0.40014049877063573,0.004106459508639462,0.0,0.0,0.02437653670530383,0.0012925984746259042,0.5396258456487937,0.004053308091912021,0.0173046670162559,0.0021118237392892046,0.005900948366701791,0.0006419663382740395,1.0,0.0,0.9230769230769231,0.02808833628231621,0.07692307692307693,0.02808833628231621,0.0008429926238145417,0.0002432569604393988
br_sad_six_2_4_6_7_11_13,31,286552.98131600325,1526.9241571694638,0.0,0.0,7.411764705882353,0.24093330211013228,7.411764705882353,0.24093330211013228,0.3396351820397312,0.004069949001097415,0.07576988405583045,0.002274201999832276,0.26386529798390074,0.0037875681205272425,0.26800088619747436,0.0038063968081851617,0.3923639317627945,0.004196207727467249,0.0,0.0,0.022376486227014252,0.0012710786743517922,0.5526381815265536,0.004339629825532744,0.01818682832736291,0.002218499175008461,0.005021785687910789,0.0006074723861073638,1.0,0.0,0.9066666666666666,0.03381632066833326,0.09333333333333334,0.033816320668333254,0.000960047263865298,0.00026615118440993254
br_sad_six_2_4_6_7_11_13,32,288830.49938729906,1513.1094669447518,0.0,0.0,8.101449275362318,0.2205790715980061,8.101449275362318,0.2205790715980061,0.32285734880703526,0.0039698663207950935,0.07265912203560873,0.002203917000629109,0.2501982267714265,0.00367744177458578,0.28465364376847113,0.003831307575453966,0.3924890074244936,0.004145923451132004,0.0,0.0,0.023210552872486124,0.0012784203705649426,0.5412848468470888,0.003949572554080565,0.019498607242339833,0.002200580859462939,0.0049736899012470265,0.0005972925451707268,1.0,0.0,0.9452054794520548,0.026820411243083864,0.0547945205479452,0.026820411243083864,0.0005766596986953074,0.00020382854489189067
br_sad_six_2_4_6_7_11_13,33,288524.9320800485,1550.9068277631357,0.0,0.0,8.512820512820513,0.2356388569618481,8.512820512820513,0.2356388569618481,0.34187386294724076,0.004129986755208011,0.07375682231655549,0.0022757510392584423,0.26811704063068525,0.003856951396807472,0.27471194663432386,0.003886468705276917,0.38341419041843544,0.004233426204669833,0.0,0.0,0.02190721649484536,0.0012745144602612367,0.5464668802528438,0.004329363343012803,0.021799116997792495,0.0024260475538663735,0.005912674348089751,0.000667521699631314,1.0,0.0,0.975,0.01756542922326319,0.025,0.01756542922326319,0.0005306246209824135,0.00020051163775374465
br_sad_six_2_4_6_7_11_13,34,290636.2602304624,1535.5493782184176,0.0,0.0,8.75,0.24790132698431683,8.75,0.24790132698431683,0.3174028660067957,0.004000612040948778,0.07076377603781947,0.002203978486073447,0.2466390899689762,0.0037048555621668304,0.2899246565223814,0.00389972136207659,0.39267247747082284,0.004197256382056947,0.0,0.0,0.023784901758014478,0.0013096710469393705,0.5564189576504717,0.004086625720215014,0.016815286624203823,0.0020526041215747455,0.006500221598463584,0.0006906957027970704,1.0,0.0,0.946236559139785,0.023515243272481147,0.053763440860215055,0.023515243272481147,0.0012557246269759197,0.0003043779185664778
br_sad_six_2_4_6_7_11_13,35,290024.51701103,1573.6174580870077,0.0,0.0,9.080645161290322,0.2684723682827441,9.080645161290322,0.2684723682827441,0.3308218114028274,0.00414694305261812,0.06656827714773964,0.002197025269801661,0.2642535342550878,0.00388628467401063,0.28553674071772567,0.003980898132725667,0.38364144787944693,0.004285875875975487,0.0,0.0,0.021749262078608046,0.0012856047569956405,0.5576271977127653,0.004303696683530402,0.018498367791077257,0.0022227138024626635,0.004815908031691782,0.0006101700973486384,1.0,0.0,0.8493150684931506,0.0421602404397703,0.1506849315068493,0.042160240439770305,0.0012428149759204598,0.0003105226706248088
br_sad_six_2_4_6_7_11_13,36,292711.02948980365,1557.8585226175753,0.0,0.0,9.309859154929578,0.28055101667262966,9.309859154929578,0.28055101667262966,0.31968766583276476,0.004060642118681407,0.06292168903039952,0.0021142957231308048,0.25676597680236524,0.003803725179780656,0.2942157531650368,0.003967770496227429,0.38609658100219846,0.004239118980418561,0.0,0.0,0.02221211432036995,0.0012832015583717894,0.5563919717353342,0.004079544663408725,0.011852615305333677,0.0017374091102651456,0.00538245773633538,0.0006370829373569935,1.0,0.0,0.9342105263157895,0.02862661205628196,0.07894736842105263,0.03113726201631377,0.0008339019028125237,0.0002513355547144288
br_sad_six_2_4_6_7_11_13,37,291586.5939861586,1595.5057143781648,0.0,0.0,9.518072289156626,0.23464383059376043,9.518072289156626,0.23464383059376043,0.32901121629146446,0.00419078463807516,0.0700819346114072,0.002276972285423409,0.2589292816800573,0.003907084204671705,0.29687375705989977,0.004075068554694583,0.3741150266486358,0.00431600759015134,0.0,0.0,0.02386444992442924,0.0013613291376522322,0.565687697207094,0.0042360769655766465,0.018756698821007504,0.002221027472016388,0.0066024978124254235,0.0007223505802479806,1.0,0.0,0.9325842696629213,0.02672903801456491,0.06741573033707865,0.026729038014564915,0.0007954816641476414,0.00025146331852264706
br_sad_six_2_4_6_7_11_13,38,294216.90281864646,1576.9368902329948,0.0,0.0,10.059701492537313,0.2646696455283456,10.059701492537313,0.2646696455283456,0.3234474214031284,0.004116603584849103,0.06403902741211089,0.0021544561450391356,0.2594083939910175,0.0038571615570875003,0.29557069846678025,0.004015464768196376,0.3809818801300914,0.004273564526607554,0.0,0.0,0.020907542202261112,0.0012590696869202575,0.5623928315670103,0.004167097817647938,0.015457165313073094,0.001996999935015038,0.00518816787982035,0.0006322137045276791,1.0,0.0,0.9852941176470589,0.014705882352941176,0.014705882352941176,0.014705882352941178,0.0006194827319188478,0.0002189608479702066
br_sad_six_2_4_6_7_11_13,39,293631.6636720026,1620.3244201172656,0.0,0.0,9.793650793650794,0.23314533809018123,9.793650793650794,0.23314533809018123,0.32538386148317544,0.004234307978714202,0.06362299901992813,0.0022059136734747867,0.2617608624632473,0.003972893877120533,0.28977458346945445,0.0041000044250703626,0.38484155504737017,0.00439734510872584,0.0,0.0,0.01943809212675596,0.0012477293826661758,0.5834355512644419,0.004406765779048404,0.016065388951521983,0.0021110481878603257,0.005145377327670696,0.0006466131025871354,1.0,0.0,0.9130434782608695,0.034169793391016334,0.08695652173913043,0.034169793391016334,0.0005717085919634107,0.00021603258102382357
br_sad_six_2_4_6_7_11_13,40,295499.2113088177,1596.1136461469603,0.0,0.0,10.421875,0.29361989477746053,10.421875,0.29361989477746053,0.320363780150257,0.004149709729008526,0.060102807433768286,0.0021137095612146404,0.26026097271648874,0.003902128317912624,0.2979043100039541,0.0040671885213216675,0.38173190984578886,0.004320414402746349,0.0,0.0,0.020640569395017794,0.001264415025494493,0.5770537119753361,0.004225372103759292,0.015396867533846562,0.0020063497187273772,0.005061289047054171,0.0006310830138298288,1.0,0.0,0.9411764705882353,0.028745751613248292,0.058823529411764705,0.028745751613248285,0.00047449584816132857,0.0001936738138628017
